id,set_id,localId,name,set_name,grade,price,sold_date,title,set_phrase_from_title,set_match_name,set_match_score
sv03-215,sv03,215,Charizard ex,Obsidian Flames,ACE 9,£42.00,Sold 6 Jun 2026,Pokémon TCG Ace 9 Charizard EX Card 215/197 Obsidian Flames Mint Condition,Obsidian Flames Mint Condition,Obsidian Flames,0.667
base4-23,base4,23,Dugtrio,Base Set 2,ACE 9,£17.22,Sold 6 Jun 2026,Pokemon Arcanine 23/102 1999 Base Set Ace 9 (Damaged Slab),1999 Base Set Ace,Base Set 2,0.667
swsh10-TG23,swsh10,TG23,Garchomp V,Astral Radiance,ACE 10,£120.30,Sold 6 Jun 2026,Pokémon Garchomp v TG23/TG30 Ace 10 Astral Radiance Gem Mint Condition,Ace 10 Astral Radiance,Astral Radiance,0.811
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£73.50,Sold 6 Jun 2026,Meowth 106/094 Me02: Phantasmal Flames Ace 10 slab Perfect Subgrades,Me02: Phantasmal Flames Ace,Phantasmal Flames,0.791
swsh7-228,swsh7,228,Cresselia,Evolving Skies,ACE 10,£75.00,Sold 6 Jun 2026,Pop 14! Cresselia 228/203 Evolving Skies Secret Rare ACE 10 Perfect Subgrades,Evolving Skies Secret Rare,Evolving Skies,0.7
sv10.5b-098,sv10.5b,98,Darmanitan,Black Bolt,ACE 10,£49.99,Sold 6 Jun 2026,Pokemon Card - ACE 10 Darmanitan 098/086 - Black Bolt - GEM MINT,- Black Bolt -,Black Bolt,1.0
me02.5-280,me02.5,280,Lillie's Clefairy ex,Ascended Heroes,ACE 10,£195.00,Sold 6 Jun 2026,Lillie’s Clefairy ex SIR 280/217 ACE 10 Ascended Heroes - PERFECT SUBGRADES,ACE 10 Ascended Heroes,Ascended Heroes,0.811
me02.5-288,me02.5,288,Fezandipiti ex,Ascended Heroes,ACE 10,£90.00,Sold 6 Jun 2026,Fezandipiti EX 288/217 SIR Ascended Heros Ace 10 - PERFECT SUBGRADES,SIR Ascended Heros Ace,Ascended Heroes,0.757
sv10.5b-128,sv10.5b,128,Throh,Black Bolt,ACE 10,£15.01,Sold 6 Jun 2026,Pokémon TCG Golett AR 128/086 Black Bolt (JP) - ACE 10 | Perfect Subgrades,Black Bolt (JP) -,Black Bolt,0.87
me02.5-279,me02.5,279,Iono's Bellibolt ex,Ascended Heroes,ACE 10,£73.49,Sold 6 Jun 2026,Ionos Bellibolt EX 279/217 Ascended Heroes SIR ACE 10 Perfect sub-grades 🔥,Ascended Heroes SIR ACE,Ascended Heroes,0.789
swsh8-270,swsh8,270,Espeon VMAX,Fusion Strike,ACE 10,£375.00,Sold 6 Jun 2026,Pokémon TCG Espeon VMAX 270/264 Ace 10 Fusion Strike,Ace 10 Fusion Strike,Fusion Strike,0.788
sm9-113,sm9,113,Latias & Latios GX,Team Up,ACE 10,£224.30,Sold 6 Jun 2026,Latias & Latios GX 113/181 ACE 10- Team Up Holo Pokemon Card Gem Mint,ACE 10- Team Up,Team Up,0.667
sv10.5b-162,sv10.5b,162,Fennel,Black Bolt,ACE 10,£16.15,Sold 6 Jun 2026,Pokémon TCG Meloetta EX 162/062 Black Bolt JP - ACE 10 | Perfect Subgrades,Black Bolt JP -,Black Bolt,0.87
me02.5-273,me02.5,273,Mega Emboar ex,Ascended Heroes,ACE 10,£79.99,Sold 6 Jun 2026,Pokemon - Mega Emboar EX 273/217 Ascended Heroes - Ace 10 Gem Mint - PERFECT SUB,Ascended Heroes - Ace,Ascended Heroes,0.857
me02.5-271,me02.5,271,Mega Dragonite ex,Ascended Heroes,ACE 10,£69.99,Sold 6 Jun 2026,Mega Dragonite EX 271/217 Ace 10 Ascended Heroes Pokemon Card Game,Ace 10 Ascended Heroes,Ascended Heroes,0.811
swsh4.5-46,swsh4.5,46,Yveltal,Shining Fates,ACE 10,£20.00,Sold 6 Jun 2026,Yveltal Amazing Rare 46/72 2021 Shining Fates - Ace 10 Gem Mint,Shining Fates - Ace,Shining Fates,0.839
sv08-242,sv08,242,Alolan Exeggutor ex,Surging Sparks,ACE 10,£62.99,Sold 6 Jun 2026,Alolan Exeggutor Card ex 242/191 Surging Sparks Ace 10 GEM MINT Pokémon TCG Card,Surging Sparks Ace 10,Surging Sparks,0.8
sm12-1,sm12,1,Venusaur & Snivy GX,Cosmic Eclipse,ACE 10,£75.08,Sold 6 Jun 2026,Venusaur & Snivy GX 1/236 Sm-Cosmic Eclipse - Graded ACE 10 - Perfect Subgrades,Sm-Cosmic Eclipse - Graded,Cosmic Eclipse,0.737
sv01-170,sv01,170,Electric Generator,Scarlet & Violet,ACE 8,£60.64,Sold 6 Jun 2026,Squirtle 170/165 Sv: Scarlet & Violet 151 IR Holo English ACE 8,Sv: Scarlet & Violet,Scarlet & Violet,0.909
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£125.00,Sold 6 Jun 2026,Mega Gengar EX 269/217 Ascended Heroes Mega Attack Rare Ace 10 PERFECT SUBGRADES,Ascended Heroes Mega Attack,Ascended Heroes,0.714
me02.5-290,me02.5,290,Mega Dragonite ex,Ascended Heroes,ACE 10,£699.00,Sold 6 Jun 2026,Mega Dragonite EX 290/217 Ascended Heroes - ACE 10 - Perfect Subgrades,Ascended Heroes - ACE,Ascended Heroes,0.857
swsh4-138,swsh4,138,Rayquaza,Vivid Voltage,ACE 9,£26.75,Sold 6 Jun 2026,Pokémon TCG Ace 9 Rayquaza 138/185 Vivid Voltage Amazing Rare Holo ENG 2020,Vivid Voltage Amazing Rare,Vivid Voltage,0.667
xy6-75,xy6,75,Rayquaza EX,Roaring Skies,ACE 10,£822.70,Sold 6 Jun 2026,Rayquaza EX 75/108 ACE 10 Roaring Skies Pokemon Card Rare Holo,ACE 10 Roaring Skies,Roaring Skies,0.788
swsh12.5-GG36,swsh12.5,GG36,Entei V,Crown Zenith,ACE 10,£99.00,Sold 6 Jun 2026,Pokemon TCG Entei V GG36/GG70 - Crown Zenith - ACE 10,- Crown Zenith -,Crown Zenith,1.0
me03-120,me03,120,Mega Zygarde ex,Perfect Order,ACE 10,£71.08,Sold 6 Jun 2026,Pokémon TCG Mega Zygarde ex 120/088 Perfect Order Ace 10 PERFECT SUBGRADES,Perfect Order Ace 10,Perfect Order,0.788
swsh12.5-GG10,swsh12.5,GG10,Mew,Crown Zenith,ACE 9,£89.10,Sold 6 Jun 2026,Mew GG10/GG70 Special Art Crown Zenith: Galarian Gallery ACE 9 Pokemon TCG,Special Art Crown Zenith:,Crown Zenith,0.667
swsh6-179,swsh6,179,Galarian Slowking V,Chilling Reign,ACE 10,£170.00,Sold 6 Jun 2026,Pokémon TCG Galarian Slowking v 179/198 Chilling Reign Ace 10,Chilling Reign Ace 10,Chilling Reign,0.8
sv01-198,sv01,198,Youngster,Scarlet & Violet,ACE 9,£98.98,Sold 6 Jun 2026,Venusaur Ex 198/165 Scarlet & Violet 151 SIR Pokemon Graded Ace 9 Mint,Scarlet & Violet 151,Scarlet & Violet,0.882
me02.5-233,me02.5,233,Misdreavus,Ascended Heroes,ACE 10,£38.68,Sold 6 Jun 2026,Pokémon TCG Misdreavus 233/217 | Ascended Heroes IR | Ace 10 Perfect Subs,| Ascended Heroes IR,Ascended Heroes,0.909
sv08-057,sv08,57,Pikachu ex,Surging Sparks,ACE 10,£35.00,Sold 6 Jun 2026,Pikachu ex 057/191 Surging Sparks ACE 10 Gem Mint Perfect Subgrades,Surging Sparks ACE 10,Surging Sparks,0.8
sm11-226,sm11,226,Mega Sableye & Tyranitar GX,Unified Minds,ACE 10,£414.70,Sold 6 Jun 2026,Pokemon Mega Sableye & Tyranitar GX Full Art Card 226/236 Unified Minds ACE 10,Unified Minds ACE 10,Unified Minds,0.788
me02.5-238,me02.5,238,Team Rocket's Mimikyu,Ascended Heroes,ACE 10,£75.00,Sold 6 Jun 2026,Team Rockets Mimikyu 238/217 Pokémon Ascended Heroes ACE 10 *Perfect Subgrades*,Pokémon Ascended Heroes ACE,Ascended Heroes,0.732
sv09-186,sv09,186,Hop's Zacian ex,Journey Together,ACE 10,£61.99,Sold 6 Jun 2026,Pokémon TCG - Hop's Zacian EX 186/159 Journey Together Ace 10,Journey Together Ace 10,Journey Together,0.821
sm11-226,sm11,226,Mega Sableye & Tyranitar GX,Unified Minds,ACE 10,£516.70,Sold 6 Jun 2026,Mega Sableye & Tyranitar 226/236 | Unified Minds | ACE 10 | Perfect Sub Grades ✅,| Unified Minds |,Unified Minds,1.0
me01-140,me01,140,Snover,Mega Evolution,ACE 10,£23.82,Sold 6 Jun 2026,Snover 140/132 - Mega Evolution - Illustration Rare - Pokemon TCG - ✨Ace 10 ✨,- Mega Evolution -,Mega Evolution,1.0
me01-147,me01,147,Garganacl,Mega Evolution,ACE 10,£26.99,Sold 6 Jun 2026,Pokémon TCG Garganacl Illustration Rare Card 147/132 2025 Mega Evolution Ace 10,Mega Evolution Ace 10,Mega Evolution,0.8
sv10-199,sv10,199,Team Rocket's Weezing,Destined Rivals,ACE 9,£25.66,Sold 6 Jun 2026,Pokemon TGC Team Rockets Weezing 199/182 Destined Rivals Ace 9,Destined Rivals Ace 9,Destined Rivals,0.833
sv10-236,sv10,236,Ethan's Adventure,Destined Rivals,ACE 10,£89.10,Sold 6 Jun 2026,ACE 10 Perfect Subs Pokemon TCG Ethans Adventure 236/182 Destined Rivals Card,Destined Rivals Card,Destined Rivals,0.857
sv10.5w-167,sv10.5w,167,Keldeo ex,White Flare,ACE 10,£73.50,Sold 6 Jun 2026,Pokemon TCG Keldeo EX 167/086 ACE 10 White flare,ACE 10 White flare,White Flare,0.759
B1a-075,B1a,75,Buneary,Crimson Blaze,ACE 10,£29.98,Sold 6 Jun 2026,Ace 10 Hisuian Growlithe Pokemon TCG Card 075/066 Crimson Haze AR JPN 2024,Crimson Haze AR JPN,Crimson Blaze,0.688
sv08.5-141,sv08.5,141,Ortega,Prismatic Evolutions,ACE 9,£12.99,Sold 6 Jun 2026,Ortega 141/131 Secret Rare Prismatic Evolutions Ace 9,Secret Rare Prismatic Evolutions,Prismatic Evolutions,0.769
swsh1-194,swsh1,194,Sableye V,Sword & Shield,ACE 10,£63.10,Sold 5 Jun 2026,ACE 10 GEM MINT Sableye V 194/202 Sword & Shield Full Art Pokemon Card PERFECT,Sword & Shield Full,Sword & Shield,0.839
swsh4.5-SV107,swsh4.5,SV107,Charizard VMAX,Shining Fates,ACE 10,£127.08,Sold 5 Jun 2026,Charizard VMAX SV107/SV122 - Shining Fates 2021 - Pokemon TCG ACE 10 Graded,- Shining Fates -,Shining Fates,1.0
sv10-239,sv10,239,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£51.55,Sold 5 Jun 2026,Ethan's Ho-Oh Ex 239/182 Destined Rivals Pokemon Tcg Gold Hyper Rare ACE 10,Destined Rivals Pokemon Tcg,Destined Rivals,0.714
me01-159,me01,159,Mega Gardevoir ex,Mega Evolution,ACE 10,£26.99,Sold 5 Jun 2026,Pokémon TCG Mega Gardevoir EX 159/132 Mega Evolution Ace 10,Mega Evolution Ace 10,Mega Evolution,0.8
sv10-190,sv10,190,Ethan's Typhlosion,Destined Rivals,ACE 10,£94.99,Sold 5 Jun 2026,Ethans Typhlosion 190/182 Destined Rivals Ace 10,Destined Rivals Ace 10,Destined Rivals,0.811
bw11-RC24,bw11,RC24,Mew-EX,Legendary Treasures,ACE 8,£230.00,Sold 5 Jun 2026,Pokémon 2013 Mew EX RC24/RC25 Legendary Treasures Full Art - ACE 8 🪐,Legendary Treasures Full Art,Legendary Treasures,0.809
me01-186,me01,186,Wally's Compassion,Mega Evolution,ACE 10,£33.99,Sold 5 Jun 2026,Wally’s Compassion 186/132 - Mega Evolution - Pokémon - ACE 10,- Mega Evolution -,Mega Evolution,1.0
me02-107,me02,107,Ambipom,Phantasmal Flames,ACE 10,£36.06,Sold 5 Jun 2026,Pokémon TCG Ambipom Illustration Rare 107/094 Phantasmal Flames Ace 10 Gem Mint,Phantasmal Flames Ace 10,Phantasmal Flames,0.829
gym1-11,gym1,11,Rocket's Hitmonchan,Gym Heroes,ACE 9,£120.30,Sold 5 Jun 2026,Vintage Pokemon Rocket's Hitmonchan 11/132 Holo Gym Heroes Ace 9 Mint,Holo Gym Heroes Ace,Gym Heroes,0.69
me01-161,me01,161,Mega Absol ex,Mega Evolution,ACE 10,£28.99,Sold 5 Jun 2026,Pokémon TCG Mega Absol Ex 161/132 Mega Evolution Graded Ace 10 Gem Mint,Mega Evolution Graded Ace,Mega Evolution,0.718
me01-138,me01,138,Vulpix,Mega Evolution,ACE 10,£50.00,Sold 5 Jun 2026,ACE 10 - Vulpix - 138/132 - Mega Evolution - Pokemon Illustration Rare,- Mega Evolution -,Mega Evolution,1.0
me02-100,me02,100,Zacian,Phantasmal Flames,ACE 10,£26.99,Sold 5 Jun 2026,Zacian - 100/094 - Phantasmal Flames - IR - ACE 10 Gem Mint - Perfect Subgrades,- Phantasmal Flames -,Phantasmal Flames,1.0
me03-118,me03,118,Mega Starmie ex,Perfect Order,ACE 10,£94.30,Sold 5 Jun 2026,Mega Starmie Ex 118/088 Perfect Order ACE 10 (perfect Sub grades),Perfect Order ACE 10,Perfect Order,0.788
swsh12-177,swsh12,177,Unown V,Silver Tempest,ACE 10,£73.50,Sold 5 Jun 2026,UNOWN V 177/195 SILVER TEMPEST GEM MINT ACE 10 POKEMON,SILVER TEMPEST GEM MINT,Silver Tempest,0.757
me02.5-227,me02.5,227,Snorunt,Ascended Heroes,ACE 10,£27.50,Sold 5 Jun 2026,Pokemon TCG Snorunt 227/217 Ascended Heroes Ace 10 Gem Mint Perfect Subgrades,Ascended Heroes Ace 10,Ascended Heroes,0.811
sv10.5w-169,sv10.5w,169,Hydreigon ex,White Flare,ACE 10,£104.70,Sold 5 Jun 2026,2025 Hydreigon ex SIR 169/086 ACE 10 White Flare Pokemon Card,ACE 10 White Flare,White Flare,0.759
sv10.5b-152,sv10.5b,152,Minccino,Black Bolt,ACE 10,£44.99,Sold 5 Jun 2026,Pokemon Card - ACE 10 Minccino 152/086 - Black Bolt - GEM MINT,- Black Bolt -,Black Bolt,1.0
me01-164,me01,164,Mega Kangaskhan ex,Mega Evolution,ACE 10,£24.04,Sold 5 Jun 2026,Pokémon TCG Mega Kangaskhan Ex Secret rare 164/132 Mega Evolution ACE 10 GemMint,Mega Evolution ACE 10,Mega Evolution,0.8
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£70.32,Sold 5 Jun 2026,Pokemon Tcg Meowth 106/094 Me02: Phantasmal Flames Ace 10,Me02: Phantasmal Flames Ace,Phantasmal Flames,0.791
swsh7-218,swsh7,218,Rayquaza VMAX,Evolving Skies,ACE 10,"£1,374.16",Sold 5 Jun 2026,Rayquaza VMAX 218/203 Pokemon TCG Evolving Skies Alternative Art ACE 10 GEM MINT,Pokemon TCG Evolving Skies,Evolving Skies,0.7
swsh8-156,swsh8,156,Gengar V,Fusion Strike,ACE 10,£115.10,Sold 5 Jun 2026,ACE 10 (Perfect Subs) Gengar V 156/264 Pokemon Fusion Strike Holo,Pokemon Fusion Strike Holo,Fusion Strike,0.667
sv06.5-077,sv06.5,77,Fraxure,Shrouded Fable,ACE 10,£59.99,Sold 5 Jun 2026,Fraxure 077/064 Ace 10 Shrouded Fable Pokemon Card Graded Illustration Rare ENG,Ace 10 Shrouded Fable,Shrouded Fable,0.8
sv10.5w-169,sv10.5w,169,Hydreigon ex,White Flare,ACE 10,£100.00,Sold 5 Jun 2026,Pokémon TCG Hydreigon EX Sir 169/086 White Flare Ace 10 Perfect Subgrades,White Flare Ace 10,White Flare,0.759
sm10-107,sm10,107,Greninja & Zoroark GX,Unbroken Bonds,ACE 10,£115.10,Sold 5 Jun 2026,Pokemon TCG – Greninja & Zoroark GX #107/214 – Unbroken Bonds – ACE 10 Gem Mint,– Unbroken Bonds –,Unbroken Bonds,1.0
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£114.99,Sold 5 Jun 2026,Mega Gengar EX 269/217 Ascended Heroes Mega Attack Rare Ace 10 PERFECT SUBGRADES,Ascended Heroes Mega Attack,Ascended Heroes,0.714
me02.5-226,me02.5,226,Psyduck,Ascended Heroes,ACE 10,£149.99,Sold 5 Jun 2026,Psyduck 226/217 Ascended Heroes ACE 10,Ascended Heroes ACE 10,Ascended Heroes,0.811
me02.5-271,me02.5,271,Mega Dragonite ex,Ascended Heroes,ACE 10,£79.99,Sold 4 Jun 2026,Pokémon TCG Mega Dragonite Ex 271/217 MEG Ascended Heroes ACE 10 Perfect Subs,MEG Ascended Heroes ACE,Ascended Heroes,0.789
me02.5-283,me02.5,283,Mega Hawlucha ex,Ascended Heroes,ACE 10,£84.99,Sold 4 Jun 2026,Pokémon TCG Mega Hawlucha 283/217 Ascended Heroes Graded ACE 10 Perfect Subs,Ascended Heroes Graded ACE,Ascended Heroes,0.732
me02.5-272,me02.5,272,Mega Meganium ex,Ascended Heroes,ACE 10,£149.99,Sold 4 Jun 2026,Pokémon TCG Mega Meganium Ex 272/217 Ascended Heroes ACE 10,Ascended Heroes ACE 10,Ascended Heroes,0.811
me03-121,me03,121,Meowth ex,Perfect Order,ACE 10,£229.99,Sold 4 Jun 2026,Pokémon Meowth EX 121/088 SIR Perfect Order ACE 10 Perfect Sub Grades,SIR Perfect Order ACE,Perfect Order,0.765
me03-119,me03,119,Mega Clefable ex,Perfect Order,ACE 10,£94.99,Sold 4 Jun 2026,Mega Clefable EX 119/088 SIR Perfect Order ACE 10 Gem Mint PERFECT SUBGRADES,SIR Perfect Order ACE,Perfect Order,0.765
cel25-2,cel25,2,Reshiram,Celebrations,ACE 10,£71.99,Sold 4 Jun 2026,Blastoise 2/102 Celebrations ACE 10 Gem Mint Graded Pokemon Card,Celebrations ACE 10 Gem,Celebrations,0.686
me02.5-278,me02.5,278,Mega Eelektross ex,Ascended Heroes,ACE 10,£69.99,Sold 4 Jun 2026,Pokémon TCG Mega Eelektross Ex 278/217 Ascended Heroes ACE 10 PERFECT SUBGRADES,Ascended Heroes ACE 10,Ascended Heroes,0.811
xy5-55,xy5,55,Primal Kyogre EX,Primal Clash,ACE 8,£39.00,Sold 5 Jun 2026,Primal Kyogre EX (Alpha) 55/160 Xy-Primal Clash Holo ACE 8,Xy-Primal Clash Holo ACE,Primal Clash,0.686
me02.5-284,me02.5,284,Mega Gengar ex,Ascended Heroes,ACE 9,£925.00,Sold 5 Jun 2026,Pokémon TCG Mega Gengar EX 284/217 Ascended Heroes Ace 9,Ascended Heroes Ace 9,Ascended Heroes,0.833
sv10-193,sv10,193,Misty's Psyduck,Destined Rivals,ACE 10,£219.10,Sold 5 Jun 2026,Misty's Psyduck 193/182 ACE 10 Destined Rivals Perfect Subgrades,ACE 10 Destined Rivals,Destined Rivals,0.811
me02.5-226,me02.5,226,Psyduck,Ascended Heroes,ACE 8,£70.00,Sold 5 Jun 2026,Psyduck 226/217 Ace 8 Ascended Heroes Pokemon TCG,Ace 8 Ascended Heroes,Ascended Heroes,0.833
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,£924.69,Sold 5 Jun 2026,Mega Charizard X Ex 125/094 Phantasmal Flames - ACE 10,Phantasmal Flames - ACE,Phantasmal Flames,0.872
sv10.5w-169,sv10.5w,169,Hydreigon ex,White Flare,ACE 10,£89.99,Sold 14 May 2026,Pokémon TCG Hydreigon EX SIR 169/086 WHITE FLARE ACE 10 GEM MINT Colour Match,WHITE FLARE ACE 10,White Flare,0.759
sv10-204,sv10,204,Kangaskhan,Destined Rivals,ACE 10,£49.51,Sold 5 Jun 2026,Kangaskhan 204/182 Sv10: Destined Rivals Holo Ace 10,Sv10: Destined Rivals Holo,Destined Rivals,0.75
sv10.5b-169,sv10.5b,169,Genesect ex,Black Bolt,ACE 10,£149.99,Sold 5 Jun 2026,Pokemon TCG Ace 10 Zekrom EX 169/086 SAR Black Bolt Jpn,SAR Black Bolt Jpn,Black Bolt,0.714
sv05-193,sv05,193,Gengar ex,Temporal Forces,ACE 10,£130.70,Sold 5 Jun 2026,Pokémon TCG Gengar EX 193/162 Temporal Forces Ace 10,Temporal Forces Ace 10,Temporal Forces,0.811
sv03-223,sv03,223,Charizard ex,Obsidian Flames,ACE 10,£275.00,Sold 5 Jun 2026,Charizard EX 223/197 Obsidian Flames Ace 10,Obsidian Flames Ace 10,Obsidian Flames,0.811
mee-003,mee,3,Water Energy,Mega Evolution Energy,ACE 10,£30.00,Sold 5 Jun 2026,Ace 10 Mega Venusaur 003/132 Mega Evolution Pokemon Card Eng ME01,Mega Evolution Pokemon Card,Mega Evolution Energy,0.75
ex4-44,ex4,44,Psyduck,Team Magma vs Team Aqua,ACE 10,£291.90,Sold 5 Jun 2026,Pokemon Psyduck 44/95 Team Magma Vs Team Aqua Ace 10 Gem Mint,Team Magma Vs Team,Team Magma vs Team Aqua,0.878
swsh12.5-GG45,swsh12.5,GG45,Deoxys VMAX,Crown Zenith,ACE 10,£83.90,Sold 5 Jun 2026,Pokémon Deoxys VMAX GG45/GG70 Crown Zenith Gem Mint Ace 10,Crown Zenith Gem Mint,Crown Zenith,0.727
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,£945.10,Sold 5 Jun 2026,Mega Charizard x Ex 125/094 Phantasmal Flames | ACE 10 | PERFECT SUBGRADES,Phantasmal Flames | ACE,Phantasmal Flames,0.872
swsh12.5-GG10,swsh12.5,GG10,Mew,Crown Zenith,ACE 9,£71.42,Sold 5 Jun 2026,Mew GG10/GG70 Special Art Crown Zenith: Galarian Gallery ACE 9 Pokemon TCG,Special Art Crown Zenith:,Crown Zenith,0.667
swsh12-TG29,swsh12,TG29,Rayquaza VMAX,Silver Tempest,ACE 9,£31.90,Sold 5 Jun 2026,Rayquaza VMAX TG29/TG30 | Silver Tempest | Secret Rare | Ace 9 | Pokemon TCG,| Silver Tempest |,Silver Tempest,1.0
sv02-259,sv02,259,Chi-Yu ex,Paldea Evolved,ACE 10,£89.10,Sold 5 Jun 2026,Pokemon Ace 10 Gem Mint Card Chi-Yu EX 259/193 SV Paldea Evolved,SV Paldea Evolved,Paldea Evolved,0.903
swsh9-162,swsh9,162,Honchkrow V,Brilliant Stars,ACE 10,£35.04,Sold 5 Jun 2026,ACE 10 Honchkrow V (Alternate Full Art) 162/172 Swsh09: Brilliant Stars Holo,Swsh09: Brilliant Stars Holo,Brilliant Stars,0.714
swsh12.5-GG22,swsh12.5,GG22,Ditto,Crown Zenith,ACE 9,£21.50,Sold 5 Jun 2026,Ditto GG22/GG70 Crown Zenith Ultra Rare Holo ACE 9 2023,Crown Zenith Ultra Rare,Crown Zenith,0.686
me02-077,me02,77,Wigglytuff,Phantasmal Flames,ACE 10,£40.00,Sold 5 Jun 2026,ACE 10 Snorlax 077/071 Dark Phantasma Japanese - Pokemon Card,Dark Phantasma Japanese -,Phantasmal Flames,0.65
sv09-190,sv09,190,Spiky Energy,Journey Together,ACE 9,£13.47,Sold 5 Jun 2026,Pokémon Gold Hyper Rare Spiky Energy 190/159 Journey Together - ACE 9,Journey Together - ACE,Journey Together,0.865
swsh4.5-SV107,swsh4.5,SV107,Charizard VMAX,Shining Fates,ACE 10,£187.90,Sold 5 Jun 2026,Charizard VMAX SV107/SV122 Shining Fates Ace 10 Gem Mint,Shining Fates Ace 10,Shining Fates,0.788
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£70.00,Sold 5 Jun 2026,ACE 10 - Meowth 106/094 Phantasmal Flames - Perfect Subgrades,Phantasmal Flames - Perfect,Phantasmal Flames,0.791
me03-094,me03,94,Clefairy,Perfect Order,ACE 10,£89.10,Sold 5 Jun 2026,Clefairy 094/088 IR - Perfect Order - ACE 10 Gem Mint Perfect Subgrades,IR - Perfect Order,Perfect Order,0.867
sv04.5-233,sv04.5,233,Gardevoir ex,Paldean Fates,ACE 9,£130.00,Sold 5 Jun 2026,Pokemon TCG Gardevoir EX 233/091 Paldean Fates - ACE 9,Paldean Fates - ACE,Paldean Fates,0.839
me02.5-043,me02.5,43,Mega Feraligatr ex,Ascended Heroes,ACE 10,£31.90,Sold 5 Jun 2026,Mega Feraligatatr Ex 043/217 Ascended Heroes Grade Ace 10 GEM Mint,Ascended Heroes Grade Ace,Ascended Heroes,0.75
sv08.5-149,sv08.5,149,Vaporeon ex,Prismatic Evolutions,ACE 9,£180.00,Sold 5 Jun 2026,Pokémon TCG Vaporeon EX Sir 149/131 Prismatic Evolutions Ace 9,Prismatic Evolutions Ace 9,Prismatic Evolutions,0.87
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£73.49,Sold 5 Jun 2026,Meowth 106/094 Me02: Phantasmal Flames Ace 10 slab Perfect Subgrades!,Me02: Phantasmal Flames Ace,Phantasmal Flames,0.791
sv10-149,sv10,149,Team Rocket's Meowth,Destined Rivals,ACE 8,£15.07,Sold 5 Jun 2026,Pokemon ACE 8 NM-MT Team Rockets Meowth Rev Foil 149/182 Destined Rivals 2025,Destined Rivals,Destined Rivals,1.0
ex13-15,ex13,15,Raichu δ,Holon Phantoms,ACE 10,"£1,999.99",Sold 5 Jun 2026,Pokemon Card - ACE 10 Rayquaza 015/052 - Ex Holon Phantom JPN - GEM MINT,- Ex Holon Phantom,Holon Phantoms,0.867
sv02-256,sv02,256,Meowscarada ex,Paldea Evolved,ACE 10,£62.50,Sold 5 Jun 2026,Meowscarada Ex Special Illustration Rare 256/193 Pokemon Paldea Evolved Ace 10,Pokemon Paldea Evolved Ace,Paldea Evolved,0.7
sv02-260,sv02,260,Quaquaval ex,Paldea Evolved,ACE 10,£57.50,Sold 5 Jun 2026,Quaquaval ex Special Illustration Rare 260/193 Pokemon Paldea Evolved ACE 10,Pokemon Paldea Evolved ACE,Paldea Evolved,0.7
sv02-256,sv02,256,Meowscarada ex,Paldea Evolved,ACE 10,£60.00,Sold 5 Jun 2026,Pokemon TCG Meowscarada Ex 256/193 Paldea Evolved SIR ACE 10,Paldea Evolved SIR ACE,Paldea Evolved,0.778
sv02-258,sv02,258,Skeledirge ex,Paldea Evolved,ACE 10,£60.00,Sold 5 Jun 2026,Pokemon TCG Skeledirge Ex 258/193 Paldea Evolved SIR ACE 10,Paldea Evolved SIR ACE,Paldea Evolved,0.778
sv02-201,sv02,201,Fuecoco,Paldea Evolved,ACE 10,£179.99,Sold 5 Jun 2026,Pokemon Card - ACE 10 Fuecoco 201/193 - Paldea Evolved IR - GEM MINT,- Paldea Evolved IR,Paldea Evolved,0.903
sv02-256,sv02,256,Meowscarada ex,Paldea Evolved,ACE 10,£59.99,Sold 5 Jun 2026,Pokemon Card - ACE 10 Meowscarada EX 256/193 - Paldea Evolved SIR - GEM MINT,- Paldea Evolved SIR,Paldea Evolved,0.875
sv02-260,sv02,260,Quaquaval ex,Paldea Evolved,ACE 10,£59.99,Sold 5 Jun 2026,Pokemon Card - ACE 10 Quaquaval 260/193 - Paldea Evolved SIR - GEM MINT,- Paldea Evolved SIR,Paldea Evolved,0.875
sv02-258,sv02,258,Skeledirge ex,Paldea Evolved,ACE 10,£59.99,Sold 5 Jun 2026,Pokemon Card - ACE 10 Skeledirge EX 258/193 - Paldea Evolved SIR - GEM MINT,- Paldea Evolved SIR,Paldea Evolved,0.875
sv02-256,sv02,256,Meowscarada ex,Paldea Evolved,ACE 10,£60.00,Sold 5 Jun 2026,ACE 10 Meowscarada ex 256/193 Paldea Evolved,Paldea Evolved,Paldea Evolved,1.0
swsh12.5-GG30,swsh12.5,GG30,Pikachu,Crown Zenith,ACE 10,£177.50,Sold 5 Jun 2026,Pikachu GG30/GG70 Crown Zenith Ace 10 (Perfect Subgrade),Crown Zenith Ace 10,Crown Zenith,0.774
